entry_time,exit_time,side,qty_pct,pnl_pct
2026-01-12 04:10:00,2026-01-12 04:15:00,TP2,100.0,-0.22553354617414761
2026-01-12 04:20:00,2026-01-12 04:25:00,TP2,100.0,-0.17790947513425281
2026-01-12 04:30:00,2026-01-12 04:35:00,TP2,100.0,-0.2881646228390785
2026-01-12 04:40:00,2026-01-12 04:45:00,TP2,100.0,-0.3319433967345949
2026-01-12 04:50:00,2026-01-12 04:55:00,TP2,100.0,-0.32166186818793263
2026-01-12 05:00:00,2026-01-12 05:05:00,TP2,100.0,-0.28884625706841877
2026-01-12 05:10:00,2026-01-12 05:15:00,TP2,100.0,-0.26123802714816846
2026-01-12 05:20:00,2026-01-12 05:25:00,TP2,100.0,-0.3487719835515836
2026-01-12 05:30:00,2026-01-12 05:35:00,TP2,100.0,-0.28509174331006276
2026-01-12 05:40:00,2026-01-12 05:45:00,TP2,100.0,-0.2392574002661776
2026-01-12 05:50:00,2026-01-12 05:55:00,TP2,100.0,-0.260263721796532
2026-01-12 06:00:00,2026-01-12 06:05:00,TP2,100.0,-0.20388399351548486
2026-01-12 06:10:00,2026-01-12 06:15:00,TP2,100.0,-0.2955106340716829
2026-01-12 06:20:00,2026-01-12 06:25:00,TP2,100.0,-0.13073919868305905
2026-01-12 06:30:00,2026-01-12 06:35:00,TP2,100.0,-0.02883701152097373
2026-01-12 06:40:00,2026-01-12 06:45:00,TP2,100.0,-0.047779443302393865
2026-01-12 06:50:00,2026-01-12 06:55:00,TP1,50.0,-0.16059107710209275
2026-01-12 06:50:00,2026-01-12 06:55:00,SL,50.0,0.09999999999999104
2026-01-12 07:00:00,2026-01-12 07:05:00,TP2,100.0,0.04801758261540726
2026-01-12 07:10:00,2026-01-12 07:15:00,TP2,100.0,0.08297372003917049
2026-01-12 07:20:00,2026-01-12 07:25:00,TP2,100.0,0.12137951573130608
2026-01-12 07:30:00,2026-01-12 07:35:00,TP1,50.0,-0.09038680451827062
2026-01-12 07:30:00,2026-01-12 07:35:00,SL,50.0,0.09999999999999115
2026-01-12 07:40:00,2026-01-12 10:55:00,SL,100.0,-1.3125474007128175
2026-01-12 15:55:00,2026-01-12 16:00:00,TP1,50.0,0.008416516663967285
2026-01-12 15:55:00,2026-01-12 16:00:00,SL,50.0,0.09999999999999303
2026-01-12 16:25:00,2026-01-12 16:30:00,TP2,100.0,-0.3526621774305662
2026-01-12 16:35:00,2026-01-12 16:40:00,TP2,100.0,-0.1886543315423154
2026-01-12 16:45:00,2026-01-12 16:50:00,TP2,100.0,-0.160936346918742
2026-01-12 16:55:00,2026-01-12 17:00:00,TP2,100.0,-0.2508769385566835
2026-01-12 17:05:00,2026-01-12 17:10:00,TP2,100.0,-0.15813766676316354
2026-01-12 17:15:00,2026-01-12 17:20:00,TP2,100.0,-0.14203678474532164
2026-01-12 17:25:00,2026-01-12 17:30:00,TP1,50.0,-0.04231202361489425
2026-01-12 17:25:00,2026-01-12 17:30:00,SL,50.0,0.09999999999999684
2026-01-12 17:50:00,2026-01-12 18:05:00,TP1,50.0,0.15623888680519057
2026-01-12 17:50:00,2026-01-12 18:05:00,SL,50.0,0.09999999999998686
2026-01-12 18:10:00,2026-01-12 18:15:00,TP1,50.0,-0.035968320398809976
2026-01-12 18:10:00,2026-01-12 18:15:00,SL,50.0,0.09999999999999054
2026-01-12 18:20:00,2026-01-12 18:25:00,TP2,100.0,0.0481591885100724
2026-01-12 18:35:00,2026-01-12 18:40:00,TP1,50.0,0.014199260962046049
2026-01-12 18:35:00,2026-01-12 18:40:00,SL,50.0,0.09999999999998826
2026-01-12 18:45:00,2026-01-12 18:50:00,TP1,50.0,-0.027803159952610627
2026-01-12 18:45:00,2026-01-12 18:50:00,SL,50.0,0.09999999999998663
2026-01-12 18:55:00,2026-01-12 19:00:00,TP1,50.0,-0.020814293099249113
2026-01-12 18:55:00,2026-01-12 19:00:00,SL,50.0,0.0999999999999847
2026-01-12 19:05:00,2026-01-12 19:10:00,TP1,50.0,-0.01362815223958236
2026-01-12 19:05:00,2026-01-12 19:10:00,SL,50.0,0.09999999999999565
2026-01-12 19:15:00,2026-01-12 19:20:00,TP1,50.0,-0.1261650149713477
2026-01-12 19:15:00,2026-01-12 19:20:00,SL,50.0,0.09999999999998618
2026-01-12 19:25:00,2026-01-12 19:30:00,TP1,50.0,-0.1658426354478349
2026-01-12 19:25:00,2026-01-12 19:30:00,SL,50.0,0.09999999999999684
2026-01-12 19:35:00,2026-01-12 19:40:00,TP1,50.0,-0.16943033901311175
2026-01-12 19:35:00,2026-01-12 19:40:00,SL,50.0,0.09999999999999319
2026-01-12 19:45:00,2026-01-12 19:50:00,TP1,50.0,-0.080618721026164
2026-01-12 19:45:00,2026-01-12 19:50:00,SL,50.0,0.09999999999999624
2026-01-12 19:55:00,2026-01-12 20:00:00,TP2,100.0,0.033891686162564424
2026-01-12 20:05:00,2026-01-12 20:10:00,TP2,100.0,-0.018971490611501978
2026-01-12 20:15:00,2026-01-12 20:20:00,TP1,50.0,-0.12309651721343463
2026-01-12 20:15:00,2026-01-12 20:20:00,SL,50.0,0.09999999999999248
2026-01-12 20:25:00,2026-01-12 20:30:00,TP1,50.0,-0.06770057432933467
2026-01-12 20:25:00,2026-01-12 20:30:00,SL,50.0,0.09999999999998178
2026-01-12 20:35:00,2026-01-13 05:00:00,TP1,50.0,0.14115147443567877
2026-01-12 20:35:00,2026-01-13 05:00:00,SL,50.0,0.09999999999998385
2026-01-13 09:20:00,2026-01-13 15:35:00,TP1,50.0,0.6007704340555738
2026-01-13 09:20:00,2026-01-13 16:55:00,TP2,50.0,1.251831980645397
2026-01-13 17:00:00,2026-01-13 17:05:00,TP1,50.0,-0.3447224318654959
2026-01-13 17:00:00,2026-01-13 17:05:00,SL,50.0,0.09999999999998294
2026-01-13 17:10:00,2026-01-13 17:15:00,TP1,50.0,-0.24481337225946026
2026-01-13 17:10:00,2026-01-13 17:15:00,SL,50.0,0.09999999999998584
2026-01-13 17:20:00,2026-01-13 17:25:00,TP1,50.0,-0.29430710339031235
2026-01-13 17:20:00,2026-01-13 17:25:00,SL,50.0,0.09999999999998306
2026-01-13 17:30:00,2026-01-13 17:35:00,TP1,50.0,-0.30349964224239845
2026-01-13 17:30:00,2026-01-13 17:35:00,SL,50.0,0.0999999999999878
2026-01-13 17:40:00,2026-01-13 17:45:00,TP1,50.0,-0.3082287085713793
2026-01-13 17:40:00,2026-01-13 17:45:00,SL,50.0,0.09999999999998872
2026-01-13 17:50:00,2026-01-13 17:55:00,TP1,50.0,-0.3170878283819826
2026-01-13 17:50:00,2026-01-13 17:55:00,SL,50.0,0.09999999999999014
2026-01-13 18:00:00,2026-01-13 18:05:00,TP1,50.0,-0.33285956813894396
2026-01-13 18:00:00,2026-01-13 18:05:00,SL,50.0,0.09999999999998768
2026-01-13 18:10:00,2026-01-13 18:15:00,TP2,100.0,0.1472324247772154
2026-01-13 18:20:00,2026-01-13 18:25:00,TP1,50.0,-0.5412002612955934
2026-01-13 18:20:00,2026-01-13 18:25:00,SL,50.0,0.09999999999999237
2026-01-13 18:30:00,2026-01-13 18:35:00,TP2,100.0,0.08006216432427231
2026-01-13 18:40:00,2026-01-13 18:45:00,TP2,100.0,0.07942084478731352
2026-01-13 18:50:00,2026-01-13 18:55:00,TP1,50.0,-0.5067109790762612
2026-01-13 18:50:00,2026-01-13 18:55:00,SL,50.0,0.09999999999999365
2026-01-13 19:10:00,2026-01-13 19:15:00,TP2,100.0,0.16717623385204436
2026-01-13 19:20:00,2026-01-13 19:25:00,TP2,100.0,0.05134979345482086
2026-01-13 19:30:00,2026-01-13 19:35:00,TP2,100.0,-0.2712253700693377
2026-01-13 19:40:00,2026-01-13 19:45:00,TP2,100.0,-0.3474486126816208
2026-01-13 19:50:00,2026-01-13 19:55:00,TP2,100.0,-0.5240092559103973
2026-01-13 20:00:00,2026-01-13 20:05:00,TP2,100.0,-0.5831105977102023
2026-01-13 20:10:00,2026-01-13 20:15:00,TP2,100.0,-0.6854218199601729
2026-01-13 20:20:00,2026-01-13 20:25:00,TP2,100.0,-0.8334573271753359
2026-01-13 20:30:00,2026-01-13 20:35:00,TP2,100.0,-0.6337235606831771
2026-01-13 20:40:00,2026-01-13 20:45:00,TP2,100.0,-0.6294981226049639
2026-01-13 20:50:00,2026-01-13 20:55:00,TP2,100.0,-0.6566358249647243
2026-01-13 21:00:00,2026-01-13 21:05:00,TP2,100.0,-0.8110570331150715
2026-01-13 21:10:00,2026-01-13 21:15:00,TP2,100.0,-0.717736165175238
2026-01-13 21:20:00,2026-01-13 21:25:00,TP2,100.0,-0.7544233738750936
2026-01-13 21:30:00,2026-01-13 21:35:00,TP2,100.0,-0.5819609024747335
2026-01-13 21:40:00,2026-01-13 21:45:00,TP2,100.0,-0.47586365745406495
2026-01-13 21:50:00,2026-01-13 21:55:00,TP2,100.0,-0.4439205032017477
2026-01-13 22:10:00,2026-01-13 22:15:00,TP2,100.0,-1.9849846049140873
2026-01-13 22:20:00,2026-01-13 22:25:00,TP2,100.0,-1.7974216153242857
2026-01-13 22:30:00,2026-01-13 22:35:00,TP2,100.0,-1.8075370705476546
2026-01-13 22:40:00,2026-01-13 22:45:00,TP2,100.0,-1.9643528828436099
2026-01-13 22:50:00,2026-01-13 22:55:00,TP2,100.0,-1.9878346272430059
2026-01-13 23:00:00,2026-01-13 23:05:00,TP2,100.0,-2.2433945405936373
2026-01-13 23:10:00,2026-01-13 23:15:00,TP2,100.0,-2.1120696349171273
2026-01-13 23:20:00,2026-01-13 23:25:00,TP2,100.0,-1.826743495722015
2026-01-13 23:30:00,2026-01-13 23:35:00,TP2,100.0,-1.6516638804949209
2026-01-13 23:40:00,2026-01-13 23:45:00,TP2,100.0,-1.5635587938276736
2026-01-13 23:50:00,2026-01-13 23:55:00,TP2,100.0,-1.6787723658147322
2026-01-14 17:05:00,2026-01-15 15:45:00,SL,100.0,-2.123568085353371
2026-01-23 17:25:00,2026-01-23 17:30:00,TP1,50.0,-0.10974699498221613
2026-01-23 17:25:00,2026-01-23 17:30:00,SL,50.0,0.09999999999998424
2026-01-23 17:35:00,2026-01-23 17:40:00,TP1,50.0,-0.09114489575943513
2026-01-23 17:35:00,2026-01-23 17:40:00,SL,50.0,0.09999999999998277
2026-01-23 17:45:00,2026-01-23 17:50:00,TP1,50.0,-0.03746307038790911
2026-01-23 17:45:00,2026-01-23 17:50:00,SL,50.0,0.09999999999999164
2026-01-23 17:55:00,2026-01-23 18:05:00,TP1,50.0,0.31141280353199213
2026-01-23 17:55:00,2026-01-23 18:15:00,SL,50.0,0.09999999999999035
2026-01-23 18:20:00,2026-01-23 18:25:00,TP1,50.0,-0.01686515587289316
2026-01-23 18:20:00,2026-01-23 18:25:00,SL,50.0,0.09999999999999586
2026-01-23 18:30:00,2026-01-23 18:35:00,TP1,50.0,0.05585072388503204
2026-01-23 18:30:00,2026-01-23 18:35:00,SL,50.0,0.09999999999998271
2026-01-23 18:40:00,2026-01-23 20:30:00,SL,100.0,-1.4124290815314375
2026-01-27 20:45:00,2026-01-28 11:45:00,TP1,50.0,0.4056600608392299
2026-01-27 20:45:00,2026-01-28 13:10:00,TP2,50.0,0.9393620828487098
2026-01-28 13:15:00,2026-01-28 17:50:00,TP1,50.0,0.40395797714238935
2026-01-28 13:15:00,2026-01-28 17:50:00,SL,50.0,0.09999999999999229
2026-01-28 17:55:00,2026-01-29 01:25:00,SL,100.0,-1.7100517378974
2026-02-08 23:05:00,2026-02-08 23:20:00,SL,100.0,-1.5006852374163933
2026-02-13 15:25:00,2026-02-13 15:30:00,TP1,50.0,0.1331356824239581
2026-02-13 15:25:00,2026-02-13 15:30:00,SL,50.0,0.09999999999999476
2026-02-13 15:35:00,2026-02-13 15:40:00,TP1,50.0,0.03842020524320932
2026-02-13 15:35:00,2026-02-13 15:40:00,SL,50.0,0.09999999999998445
2026-02-13 15:50:00,2026-02-13 16:05:00,TP1,50.0,0.526921283478559
2026-02-13 15:50:00,2026-02-13 17:05:00,SL,50.0,0.23626657535044895
2026-02-13 17:10:00,2026-02-13 17:15:00,TP1,50.0,0.014388712406684177
2026-02-13 17:10:00,2026-02-13 17:15:00,SL,50.0,0.09999999999999469
2026-02-13 17:20:00,2026-02-13 17:25:00,TP1,50.0,-0.03316162513845259
2026-02-13 17:20:00,2026-02-13 17:25:00,SL,50.0,0.09999999999997973
2026-02-13 17:30:00,2026-02-13 17:35:00,TP1,50.0,-0.1625833303786778
2026-02-13 17:30:00,2026-02-13 17:35:00,SL,50.0,0.09999999999998394
2026-02-13 17:40:00,2026-02-13 17:45:00,TP1,50.0,-0.2013618451888515
2026-02-13 17:40:00,2026-02-13 17:45:00,SL,50.0,0.09999999999999738
2026-02-13 17:50:00,2026-02-13 17:55:00,TP1,50.0,-0.14514123171822427
2026-02-13 17:50:00,2026-02-13 17:55:00,SL,50.0,0.09999999999998821
2026-02-13 18:00:00,2026-02-13 18:05:00,TP1,50.0,-0.07893010206817273
2026-02-13 18:00:00,2026-02-13 18:05:00,SL,50.0,0.09999999999998764
2026-02-13 18:10:00,2026-02-13 18:15:00,TP1,50.0,-0.05566740547008558
2026-02-13 18:10:00,2026-02-13 18:15:00,SL,50.0,0.09999999999999076
2026-02-13 18:20:00,2026-02-13 18:25:00,TP1,50.0,-0.155951137674085
2026-02-13 18:20:00,2026-02-13 18:25:00,SL,50.0,0.09999999999998853
2026-02-13 18:30:00,2026-02-13 18:35:00,TP1,50.0,-0.11344951985031479
2026-02-13 18:30:00,2026-02-13 18:35:00,SL,50.0,0.0999999999999893
2026-02-13 18:40:00,2026-02-13 18:45:00,TP1,50.0,-0.4105626500515849
2026-02-13 18:40:00,2026-02-13 18:45:00,SL,50.0,0.09999999999997986
2026-02-13 18:50:00,2026-02-13 18:55:00,TP1,50.0,-0.3242428121589402
2026-02-13 18:50:00,2026-02-13 18:55:00,SL,50.0,0.09999999999998807
2026-02-13 19:00:00,2026-02-13 19:05:00,TP1,50.0,-0.008486311601143756
2026-02-13 19:00:00,2026-02-13 19:05:00,SL,50.0,0.0999999999999969
2026-02-13 19:10:00,2026-02-13 19:15:00,TP1,50.0,-0.2576778157653943
2026-02-13 19:10:00,2026-02-13 19:15:00,SL,50.0,0.09999999999999724
2026-02-13 19:20:00,2026-02-13 19:25:00,TP1,50.0,-0.34617148593943003
2026-02-13 19:20:00,2026-02-13 19:25:00,SL,50.0,0.09999999999999462
2026-02-13 19:30:00,2026-02-13 19:35:00,TP1,50.0,-0.040809513535831225
2026-02-13 19:30:00,2026-02-13 19:35:00,SL,50.0,0.09999999999999731
2026-02-13 19:40:00,2026-02-13 19:45:00,TP1,50.0,0.07805314664213059
2026-02-13 19:40:00,2026-02-13 19:45:00,SL,50.0,0.09999999999999838
2026-02-13 19:50:00,2026-02-13 19:55:00,TP1,50.0,-0.011602187443526707
2026-02-13 19:50:00,2026-02-13 19:55:00,SL,50.0,0.09999999999999727
2026-02-13 20:00:00,2026-02-13 21:05:00,TP1,50.0,0.12072520166340225
2026-02-13 20:00:00,2026-02-13 21:05:00,SL,50.0,0.0999999999999879
2026-02-13 21:10:00,2026-02-13 21:15:00,TP1,50.0,-0.01963010761414593
2026-02-13 21:10:00,2026-02-13 21:15:00,SL,50.0,0.09999999999999482
2026-02-13 21:20:00,2026-02-13 21:25:00,TP1,50.0,0.1039018515293922
2026-02-13 21:20:00,2026-02-13 21:25:00,SL,50.0,0.0999999999999963
2026-02-13 21:30:00,2026-02-13 22:10:00,TP1,50.0,0.19223664023245096
2026-02-13 21:30:00,2026-02-13 22:10:00,SL,50.0,0.09999999999998528
2026-02-13 22:15:00,2026-02-13 22:50:00,TP1,50.0,0.2863690262377312
2026-02-13 22:15:00,2026-02-13 22:55:00,SL,50.0,0.09999999999999473
2026-02-13 23:00:00,2026-02-13 23:05:00,TP1,50.0,-0.011587695447260252
2026-02-13 23:00:00,2026-02-13 23:05:00,SL,50.0,0.09999999999999237
2026-02-13 23:10:00,2026-02-13 23:15:00,TP1,50.0,0.0919342745019614
2026-02-13 23:10:00,2026-02-13 23:15:00,SL,50.0,0.09999999999998985
2026-02-13 23:20:00,2026-02-14 00:30:00,TP1,50.0,0.13876064873125515
2026-02-13 23:20:00,2026-02-14 00:30:00,SL,50.0,0.09999999999999411
2026-02-14 11:20:00,2026-02-15 08:05:00,TP1,50.0,0.9084124655807
2026-02-14 11:20:00,2026-02-15 08:30:00,SL,50.0,0.09999999999999079
2026-02-20 05:30:00,2026-02-20 05:50:00,TP1,50.0,0.15903273691392528
2026-02-20 05:30:00,2026-02-20 05:50:00,SL,50.0,0.09999999999998659
2026-02-20 06:15:00,2026-02-20 09:00:00,TP1,50.0,0.19534910309434586
2026-02-20 06:15:00,2026-02-20 09:00:00,SL,50.0,0.09999999999999673
2026-02-20 09:05:00,2026-02-20 09:10:00,TP1,50.0,-0.1856677691760681
2026-02-20 09:05:00,2026-02-20 09:10:00,SL,50.0,0.0999999999999854
2026-02-20 09:15:00,2026-02-20 09:20:00,TP1,50.0,-0.15392568490248978
2026-02-20 09:15:00,2026-02-20 09:20:00,SL,50.0,0.09999999999998757
2026-02-20 09:25:00,2026-02-20 09:30:00,TP1,50.0,-0.2854080462635354
2026-02-20 09:25:00,2026-02-20 09:30:00,SL,50.0,0.09999999999999484
2026-02-20 09:35:00,2026-02-20 09:40:00,TP1,50.0,-0.2171115029040166
2026-02-20 09:35:00,2026-02-20 09:40:00,SL,50.0,0.09999999999999562
2026-02-20 09:45:00,2026-02-20 09:50:00,TP1,50.0,-0.2068618801847555
2026-02-20 09:45:00,2026-02-20 09:50:00,SL,50.0,0.09999999999999887
2026-02-20 09:55:00,2026-02-20 10:00:00,TP1,50.0,-0.31208383020236885
2026-02-20 09:55:00,2026-02-20 10:00:00,SL,50.0,0.09999999999998563
2026-02-20 10:05:00,2026-02-20 10:10:00,TP1,50.0,-0.3170812111646343
2026-02-20 10:05:00,2026-02-20 10:10:00,SL,50.0,0.09999999999999763
2026-02-20 10:15:00,2026-02-20 10:20:00,TP1,50.0,-0.3361893798449172
2026-02-20 10:15:00,2026-02-20 10:20:00,SL,50.0,0.09999999999998255
2026-02-20 10:25:00,2026-02-20 10:30:00,TP1,50.0,-0.3765583112374243
2026-02-20 10:25:00,2026-02-20 10:30:00,SL,50.0,0.0999999999999879
2026-02-20 10:35:00,2026-02-20 10:40:00,TP1,50.0,-0.309438814700838
2026-02-20 10:35:00,2026-02-20 10:40:00,SL,50.0,0.09999999999998335
2026-02-20 10:45:00,2026-02-20 10:50:00,TP1,50.0,-0.06567168214729843
2026-02-20 10:45:00,2026-02-20 10:50:00,SL,50.0,0.09999999999998054
2026-02-20 10:55:00,2026-02-20 13:35:00,SL,100.0,-1.916422893114382
2026-02-20 16:20:00,2026-02-20 22:30:00,TP1,50.0,0.2541219635056655
2026-02-20 16:20:00,2026-02-20 22:30:00,SL,50.0,0.09999999999998224
2026-02-20 22:35:00,2026-02-20 22:40:00,TP1,50.0,-0.01652523428269418
2026-02-20 22:35:00,2026-02-20 22:40:00,SL,50.0,0.09999999999999803
2026-02-20 22:45:00,2026-02-20 22:50:00,TP1,50.0,-0.010953723825006676
2026-02-20 22:45:00,2026-02-20 22:50:00,SL,50.0,0.09999999999999439
2026-02-20 22:55:00,2026-02-20 23:00:00,TP1,50.0,-0.10602523894238511
2026-02-20 22:55:00,2026-02-20 23:00:00,SL,50.0,0.09999999999999179
2026-02-20 23:05:00,2026-02-20 23:10:00,TP1,50.0,-0.0974698959782552
2026-02-20 23:05:00,2026-02-20 23:10:00,SL,50.0,0.09999999999997834
2026-02-20 23:15:00,2026-02-20 23:20:00,TP1,50.0,0.022723762878633178
2026-02-20 23:15:00,2026-02-20 23:20:00,SL,50.0,0.09999999999997843
2026-02-20 23:25:00,2026-02-20 23:30:00,TP1,50.0,0.013927191525210075
2026-02-20 23:25:00,2026-02-20 23:30:00,SL,50.0,0.09999999999998098
2026-02-20 23:40:00,2026-02-20 23:45:00,TP1,50.0,0.044192126298851456
2026-02-20 23:40:00,2026-02-20 23:45:00,SL,50.0,0.09999999999999079
2026-02-20 23:50:00,2026-02-20 23:55:00,TP1,50.0,-0.01620183904105707
2026-02-20 23:50:00,2026-02-20 23:55:00,SL,50.0,0.09999999999999551
2026-02-25 01:15:00,2026-02-25 01:20:00,TP1,50.0,-0.12221240657425703
2026-02-25 01:15:00,2026-02-25 01:20:00,SL,50.0,0.09999999999998316
2026-02-25 01:25:00,2026-02-25 01:30:00,TP1,50.0,-0.21832700327821208
2026-02-25 01:25:00,2026-02-25 01:30:00,SL,50.0,0.0999999999999905
2026-02-25 01:35:00,2026-02-25 01:40:00,TP1,50.0,-0.5200043419995963
2026-02-25 01:35:00,2026-02-25 01:40:00,SL,50.0,0.09999999999999792
2026-02-25 01:45:00,2026-02-25 01:50:00,TP1,50.0,-0.343153721659807
2026-02-25 01:45:00,2026-02-25 01:50:00,SL,50.0,0.09999999999998185
2026-02-25 01:55:00,2026-02-25 02:00:00,TP1,50.0,-0.14578108935570014
2026-02-25 01:55:00,2026-02-25 02:00:00,SL,50.0,0.09999999999999983
2026-02-25 02:05:00,2026-02-25 02:10:00,TP1,50.0,-0.43572534769585475
2026-02-25 02:05:00,2026-02-25 02:10:00,SL,50.0,0.09999999999998578
2026-02-25 02:15:00,2026-02-25 02:20:00,TP1,50.0,-0.515251548649952
2026-02-25 02:15:00,2026-02-25 02:20:00,SL,50.0,0.0999999999999866
2026-02-25 02:25:00,2026-02-25 02:30:00,TP1,50.0,-0.4727720993900653
2026-02-25 02:25:00,2026-02-25 02:30:00,SL,50.0,0.09999999999999226
2026-02-25 02:35:00,2026-02-25 02:40:00,TP1,50.0,-0.23850783832135955
2026-02-25 02:35:00,2026-02-25 02:40:00,SL,50.0,0.09999999999999805
2026-02-25 02:45:00,2026-02-25 02:50:00,TP1,50.0,-0.2663603147912551
2026-02-25 02:45:00,2026-02-25 02:50:00,SL,50.0,0.09999999999998753
2026-02-25 02:55:00,2026-02-25 03:00:00,TP1,50.0,-0.12771528741897653
2026-02-25 02:55:00,2026-02-25 03:00:00,SL,50.0,0.09999999999999304
2026-02-25 03:05:00,2026-02-25 03:10:00,TP1,50.0,-0.12342521477793984
2026-02-25 03:05:00,2026-02-25 03:10:00,SL,50.0,0.09999999999999665
2026-02-25 03:15:00,2026-02-25 12:20:00,TP1,50.0,0.34558629653457634
2026-02-25 03:15:00,2026-02-25 13:40:00,TP2,50.0,1.2313708757135127
2026-02-25 13:45:00,2026-02-25 13:50:00,TP2,100.0,-0.41065032386796413
2026-02-25 13:55:00,2026-02-25 14:00:00,TP1,50.0,-0.6761423860602647
2026-02-25 13:55:00,2026-02-25 14:00:00,SL,50.0,0.09999999999999773
2026-02-25 14:05:00,2026-02-25 14:10:00,TP2,100.0,-0.0838535736885012
2026-02-25 14:15:00,2026-02-25 14:20:00,TP2,100.0,-0.1676717345670346
2026-02-25 14:25:00,2026-02-25 14:30:00,TP2,100.0,-0.29728387703956677
2026-02-25 14:45:00,2026-02-25 14:50:00,TP2,100.0,-0.61511507749837
2026-02-25 14:55:00,2026-02-25 15:00:00,TP2,100.0,-0.8834429294105677
2026-02-25 15:05:00,2026-02-25 15:10:00,TP2,100.0,-0.6665572298130565
2026-02-25 15:15:00,2026-02-25 15:20:00,TP2,100.0,-0.7074914306467315
2026-02-25 15:25:00,2026-02-25 15:30:00,TP2,100.0,-1.0280441412502177
2026-02-25 15:35:00,2026-02-25 15:40:00,TP2,100.0,-1.4022744981776576
2026-02-25 15:45:00,2026-02-25 15:50:00,TP2,100.0,-1.6789873672704432
2026-02-25 15:55:00,2026-02-25 16:00:00,TP2,100.0,-1.5290971251104997
2026-02-25 16:05:00,2026-02-25 16:10:00,TP2,100.0,-1.6275099929949453
2026-02-25 16:15:00,2026-02-25 16:20:00,TP2,100.0,-2.141674008083236
2026-02-25 16:25:00,2026-02-25 16:30:00,TP2,100.0,-2.1962318570677644
2026-02-25 16:35:00,2026-02-25 16:40:00,TP2,100.0,-2.2125556597046
2026-02-25 16:45:00,2026-02-25 16:50:00,TP2,100.0,-2.5300776173367447
2026-02-25 16:55:00,2026-02-25 17:00:00,TP2,100.0,-2.8051161575083174
2026-02-25 17:05:00,2026-02-25 17:10:00,TP2,100.0,-2.7888614828852654
2026-02-25 17:15:00,2026-02-25 17:20:00,TP2,100.0,-2.7918224590231815
2026-02-25 17:25:00,2026-02-25 17:30:00,TP2,100.0,-3.185146919497641
2026-02-25 17:35:00,2026-02-25 17:40:00,TP2,100.0,-3.208058363116558
2026-02-25 17:45:00,2026-02-25 17:50:00,TP2,100.0,-3.4418310078983096
2026-02-25 17:55:00,2026-02-25 18:00:00,TP2,100.0,-3.3384735461061044
2026-02-25 18:05:00,2026-02-25 18:10:00,TP2,100.0,-3.4450472727272743
2026-02-25 18:15:00,2026-02-25 18:20:00,TP2,100.0,-3.539543443622875
2026-02-25 18:25:00,2026-02-25 18:30:00,TP2,100.0,-4.278195932162233
2026-02-25 18:35:00,2026-02-25 18:40:00,TP2,100.0,-4.4146236207361005
2026-02-25 18:45:00,2026-02-25 18:50:00,TP2,100.0,-4.207776307945714
2026-02-25 18:55:00,2026-02-25 19:00:00,TP2,100.0,-4.250139950527986
2026-02-25 19:05:00,2026-02-25 19:10:00,TP2,100.0,-3.8497593692179817
2026-02-25 19:15:00,2026-02-25 19:20:00,TP2,100.0,-3.628314678384707
2026-02-25 19:25:00,2026-02-25 19:30:00,TP2,100.0,-3.757084304125237
2026-02-25 19:35:00,2026-02-25 19:40:00,TP2,100.0,-3.6108926183588923
2026-02-25 19:45:00,2026-02-25 19:50:00,TP2,100.0,-3.896906544863606
2026-02-25 19:55:00,2026-02-25 20:00:00,TP2,100.0,-3.8481995345769087
2026-02-25 20:05:00,2026-02-25 20:10:00,TP2,100.0,-3.6695148178353834
2026-02-25 20:15:00,2026-02-25 20:20:00,TP2,100.0,-3.461265780076226
2026-02-25 20:25:00,2026-02-25 20:30:00,TP2,100.0,-3.518541585122717
2026-02-25 20:35:00,2026-02-25 20:40:00,TP2,100.0,-3.923987939684532
2026-02-25 20:45:00,2026-02-25 20:50:00,TP2,100.0,-4.144963322358923
2026-02-25 20:55:00,2026-02-25 21:00:00,TP2,100.0,-4.0017533231649125
2026-02-25 21:05:00,2026-02-25 21:10:00,TP2,100.0,-4.043605813048362
2026-02-25 21:15:00,2026-02-25 21:20:00,TP2,100.0,-3.772737841694576
2026-02-25 21:25:00,2026-02-25 21:30:00,TP2,100.0,-3.5204066060400794
2026-02-25 21:35:00,2026-02-25 21:40:00,TP2,100.0,-4.334148304593164
2026-02-25 21:45:00,2026-02-25 21:50:00,TP2,100.0,-3.8122675510672237
2026-02-25 21:55:00,2026-02-25 22:00:00,TP2,100.0,-3.6828211141890916
2026-02-25 22:05:00,2026-02-25 22:10:00,TP2,100.0,-3.835022483369266
2026-02-25 22:15:00,2026-02-25 22:20:00,TP2,100.0,-3.7047852309349203
2026-02-25 22:25:00,2026-02-25 22:30:00,TP2,100.0,-3.625684281069695
2026-02-25 22:35:00,2026-02-25 22:40:00,TP2,100.0,-3.3275498190964954
2026-02-25 22:45:00,2026-02-25 22:50:00,TP2,100.0,-3.0234850727102582
2026-02-25 22:55:00,2026-02-25 23:00:00,TP2,100.0,-2.996545628493524
2026-02-25 23:05:00,2026-02-25 23:10:00,TP2,100.0,-3.2246387481481453
2026-02-25 23:15:00,2026-02-25 23:20:00,TP2,100.0,-2.826927592359126
2026-02-25 23:25:00,2026-02-25 23:30:00,TP2,100.0,-2.7765031544182013
2026-02-25 23:35:00,2026-02-25 23:40:00,TP2,100.0,-2.4112308882652043
